Url,MalScore,FirstSubmission,LastSubmission,LastAnalysis,VT_Link
https://pweobmxdlboi.com/14789.exe,12,20/12/2024 18:13,20/12/2024 18:13,20/12/2024 18:13,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tLzE0Nzg5LmV4ZQ
https://pweobmxdlboi.com/sokcs.exe,12,27/08/2025 9:02,27/08/2025 9:02,27/08/2025 9:02,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tL3Nva2NzLmV4ZQ
https://adm-govuz.com/revclient.exe,4,07/04/2025 9:14,07/04/2025 9:14,07/04/2025 9:14,https://www.virustotal.com/gui/url/aHR0cHM6Ly9hZG0tZ292dXouY29tL3JldmNsaWVudC5leGU
https://document.webmailsession.com/prog/147.exe,2,27/08/2025 9:04,27/08/2025 9:04,27/08/2025 9:04,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC53ZWJtYWlsc2Vzc2lvbi5jb20vcHJvZy8xNDcuZXhl
http://64.7.198.46/rev.exe,0,18/04/2025 10:55,26/06/2025 8:01,26/06/2025 8:01,https://www.virustotal.com/gui/url/aHR0cDovLzY0LjcuMTk4LjQ2L3Jldi5leGU
http://65.38.120.38:8000/gservice.exe,2,18/04/2025 10:58,26/06/2025 8:01,26/06/2025 8:01,https://www.virustotal.com/gui/url/aHR0cDovLzY1LjM4LjEyMC4zODo4MDAwL2dzZXJ2aWNlLmV4ZQ
https://altaviva.ru/contacts/kservice.rar,0,24/02/2025 11:59,24/02/2025 11:59,24/02/2025 11:59,https://www.virustotal.com/gui/url/aHR0cHM6Ly9hbHRhdml2YS5ydS9jb250YWN0cy9rc2VydmljZS5yYXI
http://5.188.86.233/uac.txt,2,18/04/2025 10:52,26/06/2025 8:22,26/06/2025 8:22,https://www.virustotal.com/gui/url/aHR0cDovLzUuMTg4Ljg2LjIzMy91YWMudHh0
http://179.60.150.151:443/,14,19/03/2025 11:46,28/08/2025 12:26,28/08/2025 12:26,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS42MC4xNTAuMTUxOjQ0My8
http://179.60.150.151:443/chisel.exe,12,07/04/2025 9:16,07/04/2025 9:16,07/04/2025 9:16,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS42MC4xNTAuMTUxOjQ0My9jaGlzZWwuZXhl
http://179.60.150.151:443/rsocx.exe,8,16/04/2025 11:32,16/04/2025 11:32,16/04/2025 11:32,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS42MC4xNTAuMTUxOjQ0My9yc29jeC5leGU
http://179.60.150.151/a.txt,8,16/04/2025 11:33,16/04/2025 11:33,16/04/2025 11:33,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS42MC4xNTAuMTUxL2EudHh0
https://document.hometowncity.cloud/files/resocks.exe,12,14/01/2025 8:43,10/07/2025 16:57,10/07/2025 16:57,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC5ob21ldG93bmNpdHkuY2xvdWQvZmlsZXMvcmVzb2Nrcy5leGU
http://64.7.198.46/+CSCOE+/csrsss.exe,0,18/04/2025 10:55,18/04/2025 10:55,18/04/2025 10:55,https://www.virustotal.com/gui/url/aHR0cDovLzY0LjcuMTk4LjQ2LytDU0NPRSsvY3Nyc3NzLmV4ZQ
http://141.98.82.198:80/123.exe,8,04/05/2025 9:01,04/05/2025 9:01,04/05/2025 9:01,https://www.virustotal.com/gui/url/aHR0cDovLzE0MS45OC44Mi4xOTg6ODAvMTIzLmV4ZQ
https://document.hometowncity.cloud/files/edge.rar,14,09/09/2025 21:07,09/09/2025 21:07,09/09/2025 21:07,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC5ob21ldG93bmNpdHkuY2xvdWQvZmlsZXMvZWRnZS5yYXI
https://mailboxdownload.com/revd.exe,2,10/01/2025 20:22,10/01/2025 20:22,10/01/2025 20:22,https://www.virustotal.com/gui/url/aHR0cHM6Ly9tYWlsYm94ZG93bmxvYWQuY29tL3JldmQuZXhl
http://5.188.86.233/nc.txt,2,18/04/2025 10:55,26/06/2025 7:58,26/06/2025 7:58,https://www.virustotal.com/gui/url/aHR0cDovLzUuMTg4Ljg2LjIzMy9uYy50eHQ
http://88.214.26.37:80/winupdate.ps1,4,26/06/2025 7:58,26/06/2025 7:58,26/06/2025 7:58,https://www.virustotal.com/gui/url/aHR0cDovLzg4LjIxNC4yNi4zNzo4MC93aW51cGRhdGUucHMx
https://document.hometowncity.cloud/files/sokcs.exe,0,14/01/2025 8:43,14/01/2025 8:43,14/01/2025 8:43,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC5ob21ldG93bmNpdHkuY2xvdWQvZmlsZXMvc29rY3MuZXhl
https://pweobmxdlboi.com/udadd.exe,16,15/01/2025 7:22,29/03/2025 15:06,29/03/2025 15:06,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tL3VkYWRkLmV4ZQ
http://65.38.120.38:8000/gservice,2,18/04/2025 10:58,26/06/2025 8:01,26/06/2025 8:01,https://www.virustotal.com/gui/url/aHR0cDovLzY1LjM4LjEyMC4zODo4MDAwL2dzZXJ2aWNl
http://65.38.120.38:8000/gservice.e,2,26/06/2025 7:58,26/06/2025 7:58,26/06/2025 7:58,https://www.virustotal.com/gui/url/aHR0cDovLzY1LjM4LjEyMC4zODo4MDAwL2dzZXJ2aWNlLmU
http://65.38.120.38/ww1.exe,2,26/06/2025 8:01,26/06/2025 8:01,26/06/2025 8:01,https://www.virustotal.com/gui/url/aHR0cDovLzY1LjM4LjEyMC4zOC93dzEuZXhl
https://document.hometowncity.cloud/files/12.exe,10,14/01/2025 8:43,17/01/2025 5:43,17/01/2025 5:43,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC5ob21ldG93bmNpdHkuY2xvdWQvZmlsZXMvMTIuZXhl
http://88.214.26.37:443//upload,3,26/06/2025 7:56,26/06/2025 7:56,26/06/2025 7:56,https://www.virustotal.com/gui/url/aHR0cDovLzg4LjIxNC4yNi4zNzo0NDMvL3VwbG9hZA
https://mailboxdownload.com/,16,15/01/2025 9:46,13/09/2025 19:06,13/09/2025 19:06,https://www.virustotal.com/gui/url/aHR0cHM6Ly9tYWlsYm94ZG93bmxvYWQuY29tLw
https://mailboxdownload.com/sokcs.rar,13,20/12/2024 18:46,29/03/2025 15:06,29/03/2025 15:06,https://www.virustotal.com/gui/url/aHR0cHM6Ly9tYWlsYm94ZG93bmxvYWQuY29tL3Nva2NzLnJhcg
https://tpp.tj/BossMaster.txt,9,27/08/2025 9:00,27/08/2025 9:26,27/08/2025 9:26,https://www.virustotal.com/gui/url/aHR0cHM6Ly90cHAudGovQm9zc01hc3Rlci50eHQ
http://64.7.198.66/resosk443.exe,2,19/03/2025 11:41,19/03/2025 11:41,19/03/2025 11:41,https://www.virustotal.com/gui/url/aHR0cDovLzY0LjcuMTk4LjY2L3Jlc29zazQ0My5leGU
https://adm-govuz.com/,10,28/10/2024 10:29,28/08/2025 12:26,28/08/2025 12:26,https://www.virustotal.com/gui/url/aHR0cHM6Ly9hZG0tZ292dXouY29tLw
https://pweobmxdlboi.com/new.exe,17,19/03/2025 11:45,19/03/2025 11:45,19/03/2025 11:45,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tL25ldy5leGU
https://pweobmxdlboi.com/147.exe,17,10/01/2025 15:56,29/03/2025 15:06,29/03/2025 15:06,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tLzE0Ny5leGU
https://adm-govuz.com/udadd.exe,4,19/03/2025 11:40,19/03/2025 11:40,19/03/2025 11:40,https://www.virustotal.com/gui/url/aHR0cHM6Ly9hZG0tZ292dXouY29tL3VkYWRkLmV4ZQ
https://drive.google.com/file/d/1YrvgRIpJKVskzFKrud-zmFgjBEeP7yUG/view?usp=drive_link,0,10/01/2025 21:36,10/01/2025 21:36,10/01/2025 21:36,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL2ZpbGUvZC8xWXJ2Z1JJcEpLVnNrekZLcnVkLXptRmdqQkVlUDd5VUcvdmlldz91c3A9ZHJpdmVfbGluaw
https://pweobmxdlboi.com/resocks.exe,13,09/01/2025 19:44,10/07/2025 16:57,10/07/2025 16:57,https://www.virustotal.com/gui/url/aHR0cHM6Ly9wd2VvYm14ZGxib2kuY29tL3Jlc29ja3MuZXhl
https://document.hometowncity.cloud/svcnost.exe,13,27/08/2025 9:03,27/08/2025 9:03,27/08/2025 9:03,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kb2N1bWVudC5ob21ldG93bmNpdHkuY2xvdWQvc3Zjbm9zdC5leGU
http://5.188.86.233/nc.exe,2,18/04/2025 10:55,26/06/2025 7:59,26/06/2025 7:59,https://www.virustotal.com/gui/url/aHR0cDovLzUuMTg4Ljg2LjIzMy9uYy5leGU
http://88.214.26.37:443/upload,3,26/06/2025 7:56,26/06/2025 7:56,26/06/2025 7:56,https://www.virustotal.com/gui/url/aHR0cDovLzg4LjIxNC4yNi4zNzo0NDMvdXBsb2Fk
http://88.214.26.37:80/winupdate.rar,4,26/06/2025 8:02,26/06/2025 8:02,26/06/2025 8:02,https://www.virustotal.com/gui/url/aHR0cDovLzg4LjIxNC4yNi4zNzo4MC93aW51cGRhdGUucmFy
http://179.60.150.151:443,14,19/03/2025 11:46,28/08/2025 12:26,28/08/2025 12:26,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS42MC4xNTAuMTUxOjQ0Mw
